source,ipo_name,title,media,date,desc,link
GoogleNews,Urban Company,"Online Laundry Service Market Report 2025, with Profiles of Urban Company, LaundryGenius, Press Technologies, Rinse, Washmen, and Other Major and Innovative Companies",Yahoo,1 day ago,"Key market opportunities in the online laundry services sector include rising urbanization and digital adoption, demand for contactless services,...",https://uk.finance.yahoo.com/news/online-laundry-market-report-2025-083100940.html&ved=2ahUKEwiz0bKlyb2QAxUyhGMGHeqnDTAQxfQBegQICBAC&usg=AOvVaw2Q6MI6rxli0cVj_ALueSO3
GoogleNews,Urban Company,Smallcap stock falls over 3% after Morgan Stanley maintains sell rating with 26% downside,Trade Brains,1 day ago,"Synopsis: Urban Company is in focus as Morgan Stanley and Goldman Sachs see major downside in the company, citing high customer churn, limitations in supply...",https://tradebrains.in/smallcap-stock-falls-over-3-after-morgan-stanley-maintains-sell-rating-with-26-downside/&ved=2ahUKEwiz0bKlyb2QAxUyhGMGHeqnDTAQxfQBegQIBhAC&usg=AOvVaw3mVHJC8k9hXqZWpLjsRAcb
GoogleNews,Shringar House of Mangalsutra,"Shringar House of Mangalsutra IPO: Here’s what GMP signals ahead of issue opening on Wednesday, September 10",MSN,6 days ago,"Shringar House of Mangalsutra IPO opens on September 10 and closes on September 12, with a price band of ₹155 to 165. The company reported a profit of ₹61.1...",https://www.msn.com/en-in/money/markets/shringar-house-of-mangalsutra-ipo-here-s-what-gmp-signals-ahead-of-issue-opening-on-wednesday-september-10/ar-AA1M6CuL%3Fapiversion%3Dv2%26domshim%3D1%26noservercache%3D1%26noservertelemetry%3D1%26batchservertelemetry%3D1%26renderwebcomponents%3D1%26wcseo%3D1&ved=2ahUKEwiZ6s-lyb2QAxXnwTgGHdo0MAYQxfQBegQIAhAC&usg=AOvVaw0p94omL9dc_IJw5dH6xtg1
GoogleNews,Shringar House of Mangalsutra,"Urban Company, 2 other September-listed stocks set for share lock-in expiry this week. Check details",The Economic Times,1 week ago,"Shares of Shringar House of Mangalsutra, Dev Accelerator, and Urban Company will see lock-in expiries this week, unlocking millions of shares,...",https://m.economictimes.com/markets/ipos/fpos/urban-company-2-other-september-listed-stocks-set-for-share-lock-in-expiry-this-week-check-details/articleshow/124569301.cms&ved=2ahUKEwiZ6s-lyb2QAxXnwTgGHdo0MAYQxfQBegQICBAC&usg=AOvVaw2GPxY5fI8ycSFcpBcRT9J5
GoogleNews,Shringar House of Mangalsutra,"Stocks to Watch Today: Titan, Advance Agrolife, Shaily Engg, Eimco Elecon, Shringar House of Mangalsutra,...",Moneycontrol,2 weeks ago,"Stocks to Watch, 08 October: Stocks like Titan Company, Godrej Consumer Products, Keystone Realtors, Lodha Developers, Tata Motors, Shringar House of...",https://www.moneycontrol.com/news/business/markets/stocks-to-watch-today-titan-advance-agrolife-shaily-engg-eimco-elecon-shringar-house-of-mangalsutra-saatvik-green-anant-raj-in-focus-on-08-october-13602708.html&ved=2ahUKEwiZ6s-lyb2QAxXnwTgGHdo0MAYQxfQBegQIChAC&usg=AOvVaw3vEaM2lK4MLHL2LzORfTSt
GoogleNews,Shringar House of Mangalsutra,Shringar House of Mangalsutra Q1 Results | मुनाफे में उछाल या दबाव? | Anil Singhvi #ZeeBusiness #ShringarHouseOfMangalsutra #AnilSinghvi,Facebook,2 weeks ago,,https://www.facebook.com/zeebusinessonline/posts/shringar-house-of-mangalsutra-q1-results-%25E0%25A4%25AE%25E0%25A5%2581%25E0%25A4%25A8%25E0%25A4%25BE%25E0%25A4%25AB%25E0%25A5%2587-%25E0%25A4%25AE%25E0%25A5%2587%25E0%25A4%2582-%25E0%25A4%2589%25E0%25A4%259B%25E0%25A4%25BE%25E0%25A4%25B2-%25E0%25A4%25AF%25E0%25A4%25BE-%25E0%25A4%25A6%25E0%25A4%25AC%25E0%25A4%25BE%25E0%25A4%25B5-anil-singhvi-ze/1337240231774680/&ved=2ahUKEwiZ6s-lyb2QAxXnwTgGHdo0MAYQxfQBegQIAxAC&usg=AOvVaw0f-nN3YTqXWWXLSCGSomDu
GoogleNews,Shringar House of Mangalsutra,shringar house mangalsutra q1 results profit growth,Zee Business,2 weeks ago,shringar house mangalsutra q1 results profit growth ... Shringar House of Mangalsutra reported a strong Q1FY25 performance with revenue up by 18% and net profit...,https://www.zeebiz.com/market-news/video-gallery-shringar-house-mangalsutra-q1-results-profit-growth-380486&ved=2ahUKEwiZ6s-lyb2QAxXnwTgGHdo0MAYQxfQBegQICRAC&usg=AOvVaw1zEboBgwEkO4PSY_8eaKWj
GoogleNews,Shringar House of Mangalsutra,"Stocks to WATCH | October 8: BEL, Titan, CONCOR, Urban Company, Shringar House of Mangalsutra, others - Check out LIST",ET Now,2 weeks ago,"Urban Company: The recently listed home services provider has reported its first-ever consolidated net profit of Rs 239.76 crore in FY25, compared with a net...",https://www.etnownews.com/markets/stocks-to-watch-today-october-8-bse-sensex-nse-nifty-50-bel-concor-urban-company-others-article-152960098&ved=2ahUKEwiZ6s-lyb2QAxXnwTgGHdo0MAYQxfQBegQIARAC&usg=AOvVaw0E5D_3vjt-tRcQ7lyddiqv
GoogleNews,Shringar House of Mangalsutra,"Stocks to Watch Today (October 8, 2025): Tata Motors, Vedanta, Paytm, UltraTech, Titan, Lodha Developers and more",Zee Business,2 weeks ago,"Stocks to Watch Today (October 8, 2025): Indian markets track key corporate updates on October 8 as PM Modi inaugurates Navi Mumbai Airport and Metro Line-3...",https://www.zeebiz.com/market-news/news-stocks-to-watch-today-october-8-2025-tata-motors-vedanta-paytm-ultratech-titan-lodha-developers-and-more-380419&ved=2ahUKEwiZ6s-lyb2QAxXnwTgGHdo0MAYQxfQBegQIBxAC&usg=AOvVaw18mU56uVqOfsH72SrpdJFA
GoogleNews,Shringar House of Mangalsutra,"Shringar House Of Mangalsutra Q1 result: Net profit soars 67.7% YoY, revenue rises to ₹333 crore",Upstox,2 weeks ago,"Shringar House Of Mangalsutra Q1 result: Net profit soars 67.7% YoY, revenue rises to ₹333 crore ... Shringar House Of Mangalsutra's EBITDA stood at ₹41 crore in...",https://upstox.com/news/market-news/stocks/shrinangar-house-of-mangalsutra-q1-result-net-profit-soars-67-7-yo-y-revenue-rises-to-333-crore/article-182604/&ved=2ahUKEwiZ6s-lyb2QAxXnwTgGHdo0MAYQxfQBegQIBhAC&usg=AOvVaw1N6LEZj_r8EYULN0NHIJOH
GoogleNews,Shringar House of Mangalsutra,"Stocks to Watch, October 8: CONCOR, Shaily Engineering, IRB Infra, Titan, Tata Motors, Vedanta, Shringar House, Urban Company",Upstox,2 weeks ago,Stocks to Watch: IRB Infrastructure on Tuesday posted an 11% rise in toll revenue to ₹557 crore for September 2025 compared to ₹502 crore logged in the same...,https://upstox.com/news/market-news/stocks/stocks-to-watch-october-8-concor-shaily-engineering-irb-infra-titan-tata-motors-vedanta-shringar-house-of-mangalsutra-urban-company/article-182617/&ved=2ahUKEwiZ6s-lyb2QAxXnwTgGHdo0MAYQxfQBegQIBBAC&usg=AOvVaw1yi3IRxgyNpr3NyH2vwN6w
GoogleNews,Shringar House of Mangalsutra,Shringar House of Mangalsutra shares rise over 2% to hit lifetime high after Q1 results; here’s how much it has gained from IPO issue price,Upstox,2 weeks ago,"The stock soared to a fresh record high, extending its gains for the third consecutive session, rising 27.58% from its IPO issue price of ₹165 apiece. At around...",https://upstox.com/news/market-news/stocks/shringar-house-of-mangalsutra-shares-rise-over-2-to-hit-lifetime-high-after-q1-results-here-s-how-much-it-has-gained-from-ipo-issue-price/article-182647/&ved=2ahUKEwiZ6s-lyb2QAxXnwTgGHdo0MAYQxfQBegQIBRAC&usg=AOvVaw0qFR-n-SONjAz1R34UI72N
GoogleNews,Galaxy Medicare,Short Term ASM: 5 Stocks that are included in the Additional Surveillance Measure,Trade Brains,2 weeks ago,The Short-term Additional Surveillance Measure (ST-ASM) is a regulatory system introduced by SEBI and stock exchanges to monitor stocks showing abnormal...,https://tradebrains.in/short-term-asm-5-stocks-that-are-included-in-the-additional-surveillance-measure-2/&ved=2ahUKEwjzr_ulyb2QAxXzoWMGHbhWHvwQxfQBegQIBRAC&usg=AOvVaw1SeMrE44vNvpHX6axbgTZ_
GoogleNews,Galaxy Medicare,"IMA, AP partners with US-based the Ipseity Research Centre",Medical Buyer,1 month ago,"Chronic urinary tract diseases, particularly long-term urinary infections, have become a major health concern for many people in terms of public health...",https://medicalbuyer.co.in/ima-ap-partners-with-us-based-the-ipseity-research-centre/&ved=2ahUKEwjzr_ulyb2QAxXzoWMGHbhWHvwQxfQBegQIAxAC&usg=AOvVaw1Rto3tp3euKpIenYD9Rr0V
GoogleNews,Galaxy Medicare,KIMS Hospitals launches 450-bed multispecialty facility in Bangalore,Medical Buyer,1 month ago,"Krishna Institute of Medical Sciences (KIMS Hospitals) today announced the opening of its first multi-speciality hospital in Karnataka, located in Bengaluru...",https://medicalbuyer.co.in/kims-hospitals-launches-450-bed-multispecialty-facility-in-bangalore/&ved=2ahUKEwjzr_ulyb2QAxXzoWMGHbhWHvwQxfQBegQIChAC&usg=AOvVaw2NOKGt7ZuUSNO2Oj02sDMJ
GoogleNews,Galaxy Medicare,"Galaxy Medicare Shares List at ₹54 on NSE Emerge, Trade Down to Lower Circuit of ₹51.30",HDFC Sky,1 month ago,"Galaxy Medicare Shares List at ₹54 on NSE Emerge, Trade Down to Lower Circuit of ₹51.30 · Listing Day Volatility Reaches ₹51.30 as Selling Pressure Builds · IPO...",https://hdfcsky.com/news/galaxy-medicare-shares-list-at-rs-54-on-nse&ved=2ahUKEwjzr_ulyb2QAxXzoWMGHbhWHvwQxfQBegQICBAC&usg=AOvVaw1LrfNYdl-xjNsuM0SmkARe
GoogleNews,Galaxy Medicare,"Stocks To Watch Today: Akzo Nobel, Jindal Steel, Urban Company, HCL Tech & More",Republic World,1 month ago,"Indian markets are set for action on September 17, with focus on key corporate developments, M&A activity, fresh fund-raising, new project wins,...",https://www.republicworld.com/business/stocks-to-watch-today-akzo-nobel-jindal-steel-urban-company-hcl-tech-more&ved=2ahUKEwjzr_ulyb2QAxXzoWMGHbhWHvwQxfQBegQIARAC&usg=AOvVaw09lirc8e2PYu9p2JpHzJnL
GoogleNews,Galaxy Medicare,Avantel secures Rs 2-cr maintenance contract,Business Standard,1 month ago,Avantel announced that it has secured a maintenance contract worth Rs 1.94 from the Fleet Maintenance Unit.,https://www.business-standard.com/markets/capital-market-news/avantel-secures-rs-2-cr-maintenance-contract-125091700404_1.html&ved=2ahUKEwjzr_ulyb2QAxXzoWMGHbhWHvwQxfQBegQICRAC&usg=AOvVaw2leWpfOcwUBK3kerl_dzIZ
GoogleNews,Galaxy Medicare,"Galaxy Medicare Share Price: IPO Listed Today, Did You Lose Big Or Watching The Stock?",NewsX,1 month ago,"Galaxy Medicare Limited, Odisha based company deals in medical devices and surgical equipment, listed on stock exchange today, September 17, 2025. The company...",https://www.newsx.com/business/galaxy-medicare-share-price-ipo-listed-today-did-you-lose-big-or-watching-the-stock-72518/&ved=2ahUKEwjzr_ulyb2QAxXzoWMGHbhWHvwQxfQBegQIBhAC&usg=AOvVaw3Qvj-exR2XKfS6NJ390bu4
GoogleNews,Galaxy Medicare,"Galaxy Medicare shares list at par to IPO price, hit 5% lower circuit post market debut",Mint,1 month ago,"The price band for Galaxy Medicare IPO was set at ₹51 to ₹54 apiece, wherein investors could apply in lots of 2,000 shares. Retail investors needed to apply for...",https://www.livemint.com/market/ipo/galaxy-medicare-shares-list-at-par-to-ipo-price-hit-5-lower-circuit-post-market-debut-11758084849938.html&ved=2ahUKEwjzr_ulyb2QAxXzoWMGHbhWHvwQxfQBegQIBxAC&usg=AOvVaw2S_JDIxQamKhWO4-cSqvz-
GoogleNews,Galaxy Medicare,Galaxy Medicare IPO listed at a 0% Premium on NSE at ₹54,IPO Watch,1 month ago,"The opening date of Galaxy Medicare IPO was on September 10, 2025, and the closing date was on September 12, 2025. The allotment date of Galaxy Medicare IPO was...",https://ipowatch.in/galaxy-medicare-ipo-listed-on-nse/&ved=2ahUKEwjzr_ulyb2QAxXzoWMGHbhWHvwQxfQBegQIAhAC&usg=AOvVaw1QtF6eoAJEZMRHr-BYPzu9
GoogleNews,Galaxy Medicare,"EUR/USD approaches 1.2000 mark, gains nearly 2% this month",Business Standard,1 month ago,"Euro marked a strong gain in last session, rising around 1% in intraday moves and holding around four-year highs against the US dollar. EUR/USD is currently...",https://www.business-standard.com/markets/capital-market-news/eur-usd-approaches-1-2000-mark-gains-nearly-2-this-month-125091700401_1.html&ved=2ahUKEwjzr_ulyb2QAxXzoWMGHbhWHvwQxfQBegQIBBAC&usg=AOvVaw00NBRvphdiyXELGXmOWk2O
GoogleNews,TechD Cybersecurity,First India,First India,1 day ago,"Pisces. Ganesha says it is going to be a positive day for you. Your sensitivity and intuition will flourish today, allowing you to establish better...",https://firstindia.co.in/tags%3Fkeyword%3D%2520TechD%2520Cybersecurity%2520Ltd&ved=2ahUKEwiGt5ymyb2QAxWfyDgGHd9FAVEQxfQBegQIAxAC&usg=AOvVaw2J2WxDrZdAvr_KvGVpB3tE
GoogleNews,TechD Cybersecurity,Cybersecurity remains the critical differentiator in data and tech security,Private Funds CFO,2 days ago,"As scrutiny on data and tech intensify, good cybersecurity practices don't just protect value, they're a differentiator. Gen II's CISO Randy Siegel outlines...",https://www.privatefundscfo.com/cybersecurity-remains-the-critical-differentiator-in-data-and-tech-security/&ved=2ahUKEwiGt5ymyb2QAxWfyDgGHd9FAVEQxfQBegQIBhAC&usg=AOvVaw07GhuaElLTZhf1XaZf8VkU
GoogleNews,TechD Cybersecurity,CrowdStrike Stock Climbs on AI Cybersecurity Momentum and Analyst Upgrades – What’s Next for CRWD?,ts2.tech,4 days ago,"What to Know Before Markets Open on October 20, 2025. Current Price & Performance: CrowdStrike (NASDAQ: CRWD) stock is hovering around $484.65 per share...",https://ts2.tech/en/crowdstrike-stock-climbs-on-ai-cybersecurity-momentum-and-analyst-upgrades-whats-next-for-crwd/&ved=2ahUKEwiGt5ymyb2QAxWfyDgGHd9FAVEQxfQBegQIChAC&usg=AOvVaw0F2CAfBuiMhuu6uOnS1rUD
GoogleNews,TechD Cybersecurity,Enterprises Trust IBN Tech’s Cybersecurity Managed Services for Monitoring and Rapid Incident Response,EIN News,1 week ago,,https://tech.einnews.com/pr_news/859006941/enterprises-trust-ibn-tech-s-cybersecurity-managed-services-for-monitoring-and-rapid-incident-response&ved=2ahUKEwiGt5ymyb2QAxWfyDgGHd9FAVEQxfQBegQIBBAC&usg=AOvVaw1QLtQ61eYIl9rCrwcer94B
GoogleNews,TechD Cybersecurity,TechD cybersecurity receives order from ITPO worth 4 million rupees,MarketScreener,1 week ago,"TechD cybersecurity Ltd: Receives order from ITPO worth 4 million rupees ... -October 14, 2025 at 03:49 am EDT - MarketScreener.",https://www.marketscreener.com/news/techd-cybersecurity-receives-order-from-itpo-worth-4-million-rupees-ce7d5ad9da80f520&ved=2ahUKEwiGt5ymyb2QAxWfyDgGHd9FAVEQxfQBegQIBxAC&usg=AOvVaw2znoEqVuxQzfwj6eaIfrWa
GoogleNews,TechD Cybersecurity,Techd Cybersecurity Receives Order From Itpo Worth 4 Million Rupees,TradingView,1 week ago,TechD Cybersecurity Ltd NSE:TECHD:1 week ago,"https://www.tradingview.com/news/reuters.com,2025:newsml_FWN3VU2YX:0-techd-cybersecurity-receives-order-from-itpo-worth-4-million-rupees/&ved=2ahUKEwiGt5ymyb2QAxWfyDgGHd9FAVEQxfQBegQIARAC&usg=AOvVaw13DKCStdeZbcFc5_ac7Akr"
GoogleNews,TechD Cybersecurity,Techd Cybersecurity Ltd - got order size valued at 13.7 million rupees,MarketScreener,2 weeks ago,Techd Cybersecurity Ltd - got order size valued at 13.7 million rupees ... Unlock the article: REGISTER NOW! 100% Free Registration. Already a customer? Log In.,https://www.marketscreener.com/news/techd-cybersecurity-ltd-got-order-size-valued-at-13-7-million-rupees-ce7d5bd3d98eff20&ved=2ahUKEwiGt5ymyb2QAxWfyDgGHd9FAVEQxfQBegQIBRAC&usg=AOvVaw3GJYDNID0V9L47mOwwpqrS
GoogleNews,TechD Cybersecurity,TechD Cybersecurity Jumps 5.90% on ₹44 Lakh SOC Contract Win,HDFC Sky,2 weeks ago,"TechD Cybersecurity Stock Climbs to ₹752.50 on Major SOC Contract Win. On Wednesday, TechD Cybersecurity opened at ₹709.00, reaching an intraday high of ₹783.95...",https://hdfcsky.com/news/techd-cybersecurity-shares-jump-5-90-percent-to-rs-752-50&ved=2ahUKEwiGt5ymyb2QAxWfyDgGHd9FAVEQxfQBegQICBAC&usg=AOvVaw0Rccc1TtQLbPmFAYqHJJP6
GoogleNews,TechD Cybersecurity,Georgia Tech Settles False Claims Act Allegations Over Cybersecurity Failures,The National Law Review,2 weeks ago,DOJ settlement with Georgia Tech highlights False Claims Act risks for contractors misrepresenting cybersecurity compliance under Department of Defense...,https://natlawreview.com/article/georgia-tech-settles-false-claims-act-allegations-over-cybersecurity-failures&ved=2ahUKEwiGt5ymyb2QAxWfyDgGHd9FAVEQxfQBegQICRAC&usg=AOvVaw0cdIgPUZHMvrr22PPBseTO
GoogleNews,TechD Cybersecurity,From Yellow Jackets to Red Flags: DOJ Stings Georgia Tech for Alleged Cybersecurity Noncompliance,Crowell & Moring LLP,2 weeks ago,"The settlement amount of $875,000 is significantly lower than other recent DOJ cybersecurity FCA settlements, which could be the result of the relatively modest...",https://www.crowell.com/en/insights/client-alerts/from-yellow-jackets-to-red-flags-doj-stings-georgia-tech-for-alleged-cybersecurity-noncompliance&ved=2ahUKEwiGt5ymyb2QAxWfyDgGHd9FAVEQxfQBegQIAhAC&usg=AOvVaw0HPzXBMDrdURmysyFhTkcs
GoogleNews,Euro Pratik Sales,Euro Pratik Sales Reports Mixed Q2 Results with Revenue Growth but Profit Decline,scanx.trade,2 weeks ago,"Revenue increased by 33.3% to ₹645.00 million, while net profit decreased by 34.5% to ₹97.00 million compared to the same period last year. EBITDA improved by...",https://scanx.trade/stock-market-news/earnings/euro-pratik-sales-limited-reports-strong-q1-results-approves-1-26-million-investment-in-us-subsidiary/21723209&ved=2ahUKEwj2rr-myb2QAxXnn2MGHbjTJV0QxfQBegQIAhAC&usg=AOvVaw3yEaL7-3priPVT74wSd3c8
GoogleNews,Euro Pratik Sales,Euro Pratik Sales - Ashish Kacholia invested in these 5 IPOs recently. Do you own any?,The Economic Times,3 weeks ago,"Ahmedabad-based excipient maker Patel Chem Specialities has drawn attention from ace investor Ashish Kacholia, via Bengal Finance and Investment. The IPO is...",https://m.economictimes.com/markets/stocks/news/ashish-kacholia-invested-in-these-5-ipos-recently-do-you-own-any/euro-pratik-sales/slideshow/124205056.cms&ved=2ahUKEwj2rr-myb2QAxXnn2MGHbjTJV0QxfQBegQIBhAC&usg=AOvVaw1296pLQWuMF2HAr2GAXuvj
GoogleNews,Euro Pratik Sales,"Euro Pratik Sales - ​September IPO rush: 11 listings, but half are below their issue price. Still holding?",The Economic Times,4 weeks ago,"Shares slipped 9%, dropping to Rs 90 from the issue price of Rs 99. The company debuted on September 24, 2025. Amazon Top Deals. POWERED...",https://m.economictimes.com/markets/stocks/news/september-ipo-rush-11-listings-but-half-are-below-their-issue-price-still-holding/euro-pratik-sales/slideshow/124190490.cms&ved=2ahUKEwj2rr-myb2QAxXnn2MGHbjTJV0QxfQBegQIChAC&usg=AOvVaw2RNTVhjh11q-ZE6S8mvTVr
GoogleNews,Euro Pratik Sales,'We Don't Depend On A Single Product For Company Growth': Euro Pratik MD | Euro Pratik IPO,YouTube,1 month ago,"Mr. Pratik Gunvantraj Singhvi, Chairman and Managing Director of Euro Pratik speaks to NDTV Profit about the company's IPO listing today. Listen in.",https://www.youtube.com/watch%3Fv%3Dj0fGkJMXTR8&ved=2ahUKEwj2rr-myb2QAxXnn2MGHbjTJV0QxfQBegQICBAC&usg=AOvVaw1_P5xGHUzK8Nh5cSivrvDa
GoogleNews,Euro Pratik Sales,Euro Pratik Sales Shares Hit the Market Today: GMP and Listing Insights for Investors,Republic World,1 month ago,"With an upper price band of ₹247, the estimated listing price is around ₹257 per share, a potential gain of 4.05% for investors. ... Euro Pratik Sales' ₹451.31...",https://www.republicworld.com/business/euro-pratik-sales-shares-hit-the-market-today-gmp-and-listing-insights-for-retail-investors&ved=2ahUKEwj2rr-myb2QAxXnn2MGHbjTJV0QxfQBegQIBBAC&usg=AOvVaw19HMEiIdqG6JJ3s_gNX-Lc
GoogleNews,Euro Pratik Sales,Euro Pratik Sales shares list at 11% premium over IPO price,The Economic Times,1 month ago,"Euro Pratik Sales shares list at 11% premium over IPO price ... The IPO, which was entirely an offer for sale of 1.83 crore shares, was priced at Rs 247 per share...",https://m.economictimes.com/markets/stocks/news/euro-pratik-sales-shares-to-debut-on-tuesday-gmp-signals-modest-listing/articleshow/124059385.cms&ved=2ahUKEwj2rr-myb2QAxXnn2MGHbjTJV0QxfQBegQIARAC&usg=AOvVaw0xadLFASeuQDJFcxsfNQ7Y
GoogleNews,Euro Pratik Sales,"Euro Pratik Sales Share Price: Decent debut on NSE, BSE! Check out listing gains and market cap",ET Now,1 month ago,"The company reported revenue of Rs 284.23 crore in FY25, up 28 per cent from Rs 222 crore in FY24. Net profit rose 21.5 per cent to Rs 76.44 crore, against Rs...",https://www.etnownews.com/markets/euro-pratik-sales-share-price-decent-debut-on-nse-bse-check-out-listing-gains-and-market-cap-article-152877367&ved=2ahUKEwj2rr-myb2QAxXnn2MGHbjTJV0QxfQBegQICRAC&usg=AOvVaw0Nx7SKxj3D0_62wSBINF8y
GoogleNews,Euro Pratik Sales,euro pratik sales ipo anil singhvi review,Zee Business,1 month ago,euro pratik sales ipo anil singhvi review · market update fii crude profit booking triggers · fii short covering profit booking nifty market update · tata...,https://www.zeebiz.com/market-news/video-gallery-euro-pratik-sales-ipo-anil-singhvi-review-379385&ved=2ahUKEwj2rr-myb2QAxXnn2MGHbjTJV0QxfQBegQIAxAC&usg=AOvVaw3f_Ynu6DYV0Bj-G6IpEcdo
GoogleNews,Euro Pratik Sales,Euro Pratik Shares Surge on Market Debut,Devdiscourse,1 month ago,"Euro Pratik Sales Ltd shares made a remarkable debut on the stock market, listing at Rs 273.45, an 11% premium over the issue price of Rs 247.",https://www.devdiscourse.com/article/business/3637386-euro-pratik-shares-surge-on-market-debut&ved=2ahUKEwj2rr-myb2QAxXnn2MGHbjTJV0QxfQBegQIBRAC&usg=AOvVaw0PZ07wsQm2nE86rOB1FJ1A
GoogleNews,Euro Pratik Sales,Euro Pratik Sales shares jump nearly 11 pc in market debut,Press Trust of India,1 month ago,"New Delhi, Sep 23 (PTI) Shares of Euro Pratik Sales Ltd, a prominent player in the decorative wall panel industry, on Tuesday listed with a premium of...",https://www.ptinews.com/story/business/euro-pratik-sales-shares-jump-nearly-11-pc-in-market-debut/2940428&ved=2ahUKEwj2rr-myb2QAxXnn2MGHbjTJV0QxfQBegQIBxAC&usg=AOvVaw0ia8DXfhMeAo11ABlFyZmA
GoogleNews,JSW Cement,JSW Cement Director Sudhir Maheshwari Steps Down Following Company's IPO,scanx.trade,3 hours ago,"Sudhir Maheshwari, Non-Executive Nominee Director at JSW Cement Limited, has resigned from the Board of Directors effective October 24, 2025.",https://scanx.trade/stock-market-news/stocks/jsw-cement-director-sudhir-maheshwari-steps-down-following-company-s-ipo/22868142&ved=2ahUKEwicpdymyb2QAxUh4jgGHbeVIuIQxfQBegQICBAC&usg=AOvVaw2Hh9AkyS0YoKi9jDeOC4uG
GoogleNews,JSW Cement,"JSW Cement Commissions New 1 MTPA Grinding Unit in Sambalpur, Odisha",Construction World,1 week ago,"15 Oct 2025 2 Min Read CW Team. JSW Cement, part of the US$23 billion JSW Group, has commissioned a new cement grinding unit at Sambalpur, Odisha,...",https://www.constructionworld.in/cement-news/jsw-cement-commissions-new-1-mtpa-grinding-unit-in-sambalpur-odisha/80104&ved=2ahUKEwicpdymyb2QAxUh4jgGHbeVIuIQxfQBegQIAxAC&usg=AOvVaw2_V3L4XMM9bLeU1t7GP00J
GoogleNews,JSW Cement,JSW Cement Opens Rs 1 Billion Grinding Unit In Odisha,Construction World,1 week ago,"14 Oct 2025 2 Min Read CW Team. JSW Cement has inaugurated a new cement grinding unit in Sambalpur, Odisha, through its subsidiary Shiva Cement,...",https://www.constructionworld.in/cement-news/jsw-cement-opens-rs-1-billion-grinding-unit-in-odisha/80056&ved=2ahUKEwicpdymyb2QAxUh4jgGHbeVIuIQxfQBegQIChAC&usg=AOvVaw0qb0v0zeTdKXpcuMh1dKSm
GoogleNews,JSW Cement,JSW Cement Opens Rs 1 Billion Plant in Odisha,Construction World India,2 weeks ago,10 Oct 2025 1 Min Read CW Team. JSW Cement has commissioned a new one million tonne per annum (MTPA) modern cement grinding unit through its subsidiary...,https://www.constructionworld.in/cement-news/jsw-cement-opens-rs-1-billion-plant-in-odisha/79935&ved=2ahUKEwicpdymyb2QAxUh4jgGHbeVIuIQxfQBegQIBhAC&usg=AOvVaw2Xwe6f_2CS4feBCj2OsBZc
GoogleNews,JSW Cement,JSW Cement commissions 1 MTPA grinding unit in Odisha to strengthen eastern India supply,Prop News Time,2 weeks ago,"JSW Cement commissions 1 MTPA unit in Sambalpur, Odisha, via Shiva Cement, expanding total capacity to 21.6 MTPA and strengthening its eastern India...",https://propnewstime.com/getdetailsStories/MjE5MDU%3D/jsw-cement-commissions-1-mtpa-grinding-unit-in-odisha-to-strengthen-eastern-india-supply&ved=2ahUKEwicpdymyb2QAxUh4jgGHbeVIuIQxfQBegQIBxAC&usg=AOvVaw1GkpQns66cfW53Xzs065dn
GoogleNews,JSW Cement,JSW Cement expands Eastern footprint with new 1 MTPA grinding unit in Odisha,Manufacturing Today India,2 weeks ago,"JSW Cement expands in Eastern India with a new 1 MTPA Odisha unit, boosting capacity to 21.6 MTPA and reinforcing sustainable growth.",https://www.manufacturingtodayindia.com/jsw-cement-eastern-footprint&ved=2ahUKEwicpdymyb2QAxUh4jgGHbeVIuIQxfQBegQICRAC&usg=AOvVaw24v2KJwrikPYfTtKdgVTY_
GoogleNews,JSW Cement,JSW Cement Opens 1 MTPA Grinding Unit at Sambalpur,SMEStreet,2 weeks ago,"JSW Cement commissions a new 1 MTPA grinding unit at Sambalpur, Odisha, through Shiva Cement, expanding its total capacity to 21.6 MTPA. Sectors | News.",https://smestreet.in/sectors/jsw-cement-opens-1-mtpa-grinding-unit-at-sambalpur-10547281&ved=2ahUKEwicpdymyb2QAxUh4jgGHbeVIuIQxfQBegQIAhAC&usg=AOvVaw15wGu7rnfxo-vKRi3QWy77
GoogleNews,JSW Cement,"Stocks in news: TCS, PVR Inox, Senco Gold, JSW Cement, Maruti Suzuki",The Economic Times,2 weeks ago,"Stocks in news: TCS, PVR Inox, Senco Gold, JSW Cement, Maruti Suzuki ... The profit after tax (PAT) is attributable to the owners of the group. Synopsis. Indian...",https://m.economictimes.com/markets/stocks/news/stocks-in-news-tcs-pvr-inox-senco-gold-jsw-cement-maruti-suzuki/articleshow/124402285.cms&ved=2ahUKEwicpdymyb2QAxUh4jgGHbeVIuIQxfQBegQIBBAC&usg=AOvVaw1ib23MmCJOmqa_Gd9V5Hv5
GoogleNews,JSW Cement,"Stocks To Watch: TCS, Senco Gold, JSW Cement, Maruti Suzuki, Lupin, Coal India, And Others",News18,2 weeks ago,Recommended Stories · Tata Consultancy Services (TCS) · JSW Cement · Senco Gold · PVR Inox · Maruti Suzuki · Lupin · Coal India & IRCON International · Escorts...,https://www.news18.com/business/markets/stocks-to-watch-tcs-senco-gold-jsw-cement-maruti-suzuki-lupin-coal-india-and-others-9623561.html&ved=2ahUKEwicpdymyb2QAxUh4jgGHbeVIuIQxfQBegQIARAC&usg=AOvVaw1FE8QKFWd5kzao61ZPVjyi
